host,type,connected_redis_instances,firstseen,lastseen,ports,commands
122.51.62.167,redis_scanner,111,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
122.51.208.149,redis_scanner,111,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
119.45.193.120,redis_scanner,110,2020-09-05 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'set', u'auth', u'command', u'NULL', u'config', u'flushall']"
106.52.16.21,redis_scanner+redis_host,110,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command', u'NULL', u'set', u'auth']"
119.45.190.194,redis_scanner,109,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
106.54.50.49,redis_scanner+redis_host,109,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
104.152.52.30,redis_scanner,109,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
49.233.85.174,redis_scanner,108,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command']"
202.107.207.229,redis_scanner,108,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
192.144.185.175,redis_scanner+redis_host,108,2020-09-03 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'set', u'auth', u'command', u'NULL', u'config', u'flushall']"
140.143.12.222,redis_scanner,108,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command']"
118.24.8.254,redis_scanner+redis_host,108,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command', u'auth']"
111.229.122.21,redis_scanner,108,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command']"
104.152.52.27,redis_scanner,108,2020-08-22 00:00:00,2020-09-29 00:00:00,(high ports),[u'NULL']
106.75.211.111,redis_scanner,107,2020-08-29 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
106.54.179.80,redis_scanner+redis_host,107,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
49.235.180.5,redis_scanner,106,2020-08-21 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command']"
45.146.164.179,redis_scanner,106,2020-09-15 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
175.24.138.183,redis_scanner,106,2020-08-24 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
122.51.12.198,redis_scanner,106,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command']"
119.45.43.28,redis_scanner+redis_host,106,2020-08-21 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command', u'auth']"
59.63.204.127,redis_scanner,105,2020-08-25 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
193.106.31.162,redis_scanner,105,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
150.109.151.107,redis_scanner,105,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
14.47.229.118,redis_scanner,105,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
122.228.19.79,redis_scanner,105,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
121.36.98.49,redis_scanner,105,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
115.159.223.17,redis_scanner,105,2020-08-25 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command']"
94.191.18.102,redis_scanner+redis_host,104,2020-08-24 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command']"
62.234.29.41,redis_scanner+redis_host,104,2020-08-29 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'set', u'save', u'command', u'flushall']"
192.144.151.171,redis_scanner,104,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'set', u'command', u'save', u'config', u'flushall']"
148.70.98.132,redis_scanner+redis_host,104,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command']"
140.143.125.123,redis_scanner,104,2020-08-27 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'NULL', u'command']"
122.51.135.190,redis_scanner+redis_host,104,2020-08-21 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command']"
106.55.45.168,redis_scanner+redis_host,104,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'set', u'auth', u'command', u'NULL', u'config', u'flushall']"
81.70.5.146,redis_scanner+redis_host,103,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
129.211.65.188,redis_scanner,103,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command', u'auth']"
122.51.133.232,redis_scanner+redis_host,103,2020-08-24 00:00:00,2020-09-29 00:00:00,(high ports),"[u'info', u'command']"
104.152.52.38,redis_scanner,103,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
49.233.3.75,redis_scanner,102,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
111.229.84.27,redis_scanner+redis_host,102,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command']"
122.51.102.135,redis_scanner,101,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command']"
62.234.152.250,redis_scanner,100,2020-09-09 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
111.206.250.230,redis_scanner,100,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
111.206.250.198,redis_scanner,100,2020-08-29 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
49.232.11.224,redis_scanner+redis_host,99,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command']"
111.206.250.236,redis_scanner,99,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
103.253.40.83,redis_scanner,99,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
182.254.231.89,redis_scanner,98,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'keys', u'ping', u'client', u'NULL']"
129.204.33.164,redis_scanner+redis_host,97,2020-08-27 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'set', u'command', u'NULL', u'config', u'flushall']"
121.37.237.23,redis_scanner,97,2020-09-09 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
111.229.49.247,redis_scanner+redis_host,97,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command']"
49.235.131.133,redis_scanner+redis_host,96,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'set', u'command']"
212.64.57.148,redis_scanner,96,2020-08-24 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'command', u'auth']"
129.211.82.165,redis_scanner+redis_host,96,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'NULL']"
81.68.115.196,redis_scanner,95,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'ping']"
123.206.110.71,redis_scanner,95,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
119.29.151.215,redis_scanner,95,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command']"
111.231.94.127,redis_scanner,95,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'set', u'ping', u'NULL', u'config', u'flushall']"
111.206.250.204,redis_scanner,95,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
106.75.86.156,redis_scanner,95,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
202.107.207.227,redis_scanner,94,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
62.234.124.107,redis_scanner+redis_host,93,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
182.254.197.215,redis_scanner,93,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'set', u'NULL', u'command', u'save', u'config', u'flushall']"
111.230.249.88,redis_scanner,93,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command', u'auth']"
49.235.24.140,redis_scanner,92,2020-09-21 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'set', u'NULL', u'command', u'save', u'config', u'flushall']"
49.233.182.35,redis_scanner,92,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command']"
193.118.53.210,redis_scanner,92,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
122.51.227.128,redis_scanner,92,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command']"
196.52.43.57,redis_scanner,91,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
193.118.53.202,redis_scanner,91,2020-08-22 00:00:00,2020-09-29 00:00:00,(high ports),"[u'info', u'NULL']"
119.45.57.81,redis_scanner+redis_host,91,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command']"
101.229.79.27,redis_scanner,91,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
129.204.113.221,redis_scanner,90,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
104.152.52.25,redis_scanner,90,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
92.118.160.45,redis_scanner,89,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
36.110.41.66,redis_scanner,89,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
123.207.65.230,redis_scanner,89,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'auth', u'set', u'command', u'save', u'config', u'flushall']"
119.3.250.133,redis_scanner,89,2020-08-21 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
115.159.77.174,redis_scanner+redis_host,89,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command']"
111.206.250.235,redis_scanner,89,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
111.206.250.229,redis_scanner,89,2020-08-25 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
49.235.156.25,redis_scanner,88,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
49.232.170.83,redis_scanner+redis_host,88,2020-08-31 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command', u'set', u'config', u'NULL']"
193.118.53.194,redis_scanner,87,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
193.106.31.202,redis_scanner,87,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
172.104.237.189,redis_scanner,87,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'get']"
146.56.209.3,redis_scanner,87,2020-09-18 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'set', u'auth', u'command', u'NULL', u'config', u'flushall']"
129.211.13.56,redis_scanner+redis_host,87,2020-08-25 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command']"
49.233.59.8,redis_scanner,86,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'config', u'set', u'NULL', u'auth']"
49.232.165.159,redis_scanner+redis_host,86,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'NULL']"
175.24.63.102,redis_scanner+redis_host,86,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
123.207.83.235,redis_scanner,86,2020-08-21 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
119.96.216.52,redis_scanner,86,2020-09-14 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'config', u'auth']"
119.45.204.7,redis_scanner,86,2020-08-24 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'set', u'auth', u'command', u'NULL', u'config', u'flushall']"
42.194.218.132,redis_scanner+redis_host,85,2020-08-21 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
134.175.247.203,redis_scanner,85,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
121.36.106.242,redis_scanner,85,2020-08-25 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
106.53.76.7,redis_scanner+redis_host,85,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
175.24.32.233,redis_scanner+redis_host,84,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
140.143.9.88,redis_scanner+redis_host,84,2020-08-25 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'config', u'command']"
119.3.253.35,redis_scanner,84,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
118.25.12.187,redis_scanner+redis_host,84,2020-08-21 00:00:00,2020-09-29 00:00:00,(high ports),[u'info']
49.233.169.223,redis_scanner+redis_host,83,2020-08-27 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command']"
139.155.7.216,redis_scanner+redis_host,83,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command']"
111.229.231.253,redis_scanner,83,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
92.118.160.29,redis_scanner,82,2020-08-21 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
52.172.52.205,redis_scanner,82,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),[u'ping']
193.112.219.26,redis_scanner+redis_host,82,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command']"
140.143.230.149,redis_scanner+redis_host,82,2020-08-24 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'set', u'auth', u'setex', u'command', u'config', u'flushall']"
129.204.79.44,redis_scanner,82,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command', u'auth']"
118.89.169.179,redis_scanner,82,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command']"
118.24.196.228,redis_scanner,82,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command']"
84.38.185.29,redis_scanner,81,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
74.82.47.4,redis_scanner,81,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
188.131.142.46,redis_scanner,81,2020-08-27 00:00:00,2020-09-29 00:00:00,(high ports),"[u'info', u'NULL', u'command']"
139.162.244.107,redis_scanner,81,2020-08-22 00:00:00,2020-09-29 00:00:00,(high ports),"[u'info', u'NULL', u'get']"
119.45.214.232,redis_scanner,81,2020-08-24 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'set', u'auth', u'command', u'NULL', u'config', u'flushall']"
119.45.186.28,redis_scanner,81,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
119.28.186.77,redis_scanner,81,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
74.82.47.2,redis_scanner,80,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
49.234.125.173,redis_scanner,80,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
119.3.210.146,redis_scanner,80,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
106.53.2.250,redis_scanner,80,2020-08-23 00:00:00,2020-09-29 00:00:00,(high ports),"[u'info', u'NULL', u'auth']"
106.52.221.116,redis_scanner,80,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
95.111.227.180,redis_scanner+redis_host,79,2020-08-27 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
74.82.47.3,redis_scanner,79,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
49.235.66.32,redis_scanner,79,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
139.162.159.63,redis_scanner,79,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'get']"
129.204.77.182,redis_scanner+redis_host,79,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
106.52.91.250,redis_scanner,79,2020-09-21 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'set', u'NULL', u'auth', u'command', u'save', u'config', u'flushall']"
104.200.144.39,redis_scanner,79,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
62.234.97.210,redis_scanner,78,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
62.234.106.112,redis_scanner+redis_host,78,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
216.218.206.66,redis_scanner,78,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
134.175.96.105,redis_scanner,78,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
119.96.227.154,redis_scanner,78,2020-09-13 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'command', u'NULL', u'auth']"
111.229.114.128,redis_scanner+redis_host,78,2020-08-22 00:00:00,2020-09-29 00:00:00,(high ports),"[u'info', u'NULL', u'command']"
92.63.194.72,redis_scanner,77,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
81.70.0.11,redis_scanner+redis_host,77,2020-09-17 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'auth']"
49.235.128.193,redis_scanner,77,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
49.233.150.127,redis_scanner,77,2020-09-04 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'set', u'ping', u'command', u'NULL', u'config', u'flushall']"
195.3.147.54,redis_scanner,77,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
150.158.197.126,redis_scanner,77,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'set', u'ping', u'auth', u'command', u'NULL', u'config', u'flushall']"
139.198.14.24,redis_scanner,77,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
103.80.27.178,redis_scanner,77,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'auth', u'set', u'command', u'save', u'config', u'flushall']"
202.189.0.30,redis_scanner,76,2020-08-25 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'NULL', u'auth']"
178.79.147.60,redis_scanner,76,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'get']"
172.81.205.151,redis_scanner+redis_host,76,2020-08-26 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command']"
148.70.244.228,redis_scanner,76,2020-08-21 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
139.155.224.91,redis_scanner,76,2020-09-19 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
92.118.160.21,redis_scanner,75,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
60.191.20.213,redis_scanner,75,2020-08-24 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
196.52.43.53,redis_scanner,75,2020-08-21 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
184.105.139.69,redis_scanner,75,2020-08-25 00:00:00,2020-09-29 00:00:00,(high ports),"[u'info', u'NULL']"
123.207.47.69,redis_scanner,75,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'auth', u'set', u'command', u'save', u'config', u'flushall']"
118.25.127.53,redis_scanner,75,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'command']"
118.24.90.173,redis_scanner,75,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
103.127.207.181,redis_scanner+redis_host,75,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'NULL']"
49.233.188.75,redis_scanner,74,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
42.194.204.3,redis_scanner,74,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'save', u'set', u'auth', u'command', u'NULL', u'config', u'flushall']"
139.155.3.166,redis_scanner+redis_host,74,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
122.51.87.134,redis_scanner,74,2020-08-23 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'command']"
122.228.19.80,redis_scanner,74,2020-08-21 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
119.3.177.106,redis_scanner,74,2020-08-24 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
111.229.177.47,redis_scanner,74,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
92.118.161.57,redis_scanner,73,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
45.136.108.22,redis_scanner,73,2020-08-27 00:00:00,2020-09-30 00:00:00,(high ports),[u'NULL']
213.168.250.126,redis_scanner,73,2020-08-22 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'get']"
185.232.65.124,redis_scanner,73,2020-09-02 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'set', u'NULL', u'auth', u'command', u'save', u'config', u'flushall']"
185.202.1.173,redis_scanner,73,2020-08-22 00:00:00,2020-09-29 00:00:00,(high ports),[u'NULL']
119.45.7.16,redis_scanner,73,2020-08-22 00:00:00,2020-09-29 00:00:00,(high ports),"[u'info', u'NULL', u'ping', u'set', u'save', u'config']"
42.194.220.152,redis_scanner,72,2020-08-23 00:00:00,2020-09-29 00:00:00,(high ports),"[u'info', u'NULL', u'set', u'command', u'save', u'config', u'flushall']"
220.167.54.92,redis_scanner,72,2020-09-10 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL', u'auth', u'set', u'save', u'config', u'flushall']"
209.17.96.122,redis_scanner,72,2020-08-25 00:00:00,2020-09-30 00:00:00,(high ports),"[u'info', u'NULL']"
